FolderName,FileName,AvgHammingDissimilarity
n000180,0284_01.jpg,0.4124149659863946
n000248,0157_02.jpg,0.4124149659863946
n000775,0206_02.jpg,0.4124149659863946
n000499,0267_01.jpg,0.4122983870967742
n000211,0194_02.jpg,0.4122023809523808
n000162,0022_01.jpg,0.41198979591836743
n000485,0434_01.jpg,0.4117772108843538
n000284,0022_02.jpg,0.4117772108843537
n000232,0045_03.jpg,0.4115646258503401
n000448,0300_01.jpg,0.4112413194444445
n000059,0332_01.jpg,0.4112413194444444
n000124,0164_01.jpg,0.4111394557823129
n000410,0100_01.jpg,0.4109268707482994
n000484,0352_01.jpg,0.41092687074829937
n000347,0510_01.jpg,0.4108072916666667
n000292,0126_01.jpg,0.41071428571428564
n000003,0116_02.jpg,0.4105017006802721
n000093,0225_01.jpg,0.41046099290780136
n000008,0161_01.jpg,0.41028911564625853
n000232,0070_01.jpg,0.41028911564625853
n000308,0287_01.jpg,0.4102891156462585
n000182,0239_01.jpg,0.41028911564625836
n001125,0072_01.jpg,0.41015625
n000480,0253_01.jpg,0.40993923611111116
n001277,0224_01.jpg,0.40986394557823125
n000928,0016_01.jpg,0.40972222222222227
n000335,0270_01.jpg,0.40965136054421786
n000150,0439_02.jpg,0.4094387755102041
n000232,0068_02.jpg,0.4094387755102041
n000182,0209_01.jpg,0.409438775510204
n000342,0219_01.jpg,0.4092261904761905
n000998,0790_01.jpg,0.40922619047619047
n000998,0788_01.jpg,0.4092261904761904
n000410,0198_02.jpg,0.4092261904761903
n000123,0147_01.jpg,0.4090711805555556
n000328,0212_01.jpg,0.4090277777777779
n000124,0185_02.jpg,0.409013605442177
n000654,0095_01.jpg,0.4089381720430107
n000224,0295_01.jpg,0.40880102040816335
n000072,0229_02.jpg,0.408672480620155
n000493,0018_01.jpg,0.4085884353741498
n000467,0152_03.jpg,0.40858843537414963
n000015,0273_02.jpg,0.4083758503401361
n000086,0391_01.jpg,0.408375850340136
n000277,0068_01.jpg,0.408203125
n000232,0054_01.jpg,0.40816326530612246
n000232,0109_01.jpg,0.4081632653061224
n000373,0167_02.jpg,0.40795068027210885
n000297,0393_01.jpg,0.4077380952380953
n000493,0164_01.jpg,0.4077380952380952
n000312,0402_01.jpg,0.40757978723404253
n000051,0260_02.jpg,0.4075520833333334
n000343,0283_01.jpg,0.407312925170068
n000488,0128_02.jpg,0.40714285714285714
n000020,0337_03.jpg,0.4071003401360546
n000775,0476_02.jpg,0.4068877551020409
n000328,0207_01.jpg,0.406712962962963
n000493,0134_01.jpg,0.4064625850340138
n000232,0031_03.jpg,0.40646258503401356
n000089,0255_01.jpg,0.40625
n000479,0391_01.jpg,0.40625
n001211,0081_01.jpg,0.40624999999999994
n000414,0153_02.jpg,0.40624999999999983
n000527,0583_01.jpg,0.4060374149659864
n000140,0174_02.jpg,0.4060374149659863
